,year,type,subject,professor,day,satisfy,writer,ratings0,ratings1,ratings4,ratings3,comment,helpful,ratings2
3282,22-1,MATH240,미분방정식및연습(영강),김경훈,#화(6) 목(6),5,ehdehd22,2,2,5,5,"정말 잘 가르치시고 어려운건 영어로 설명하고 한국어로 한번 더 설명해주십니다. 학점도 잘 주시고, 과제는 없어요이 강의를 추천!",도움이 돼요 0,5.0
3283,22-1,MATH391,딥러닝의수학,오승상,#화(6) 목(6),3,cabella7,5,4,3,3,"출석 때떄로 부르시고
ppt 전체 외워서 빈칸 채우는 문제 + 개념 설명하라는 문제가 나온다.
중간때는 평이했으나 기말때는 ppt 구석에 있는 개념까지 빈칸으로 나올 정도로 지엽적이었다.
잘 외우는 사람이면 추천",도움이 돼요 0,1.0
3284,22-1,MATH391,딥러닝의수학,오승상,#화(6) 목(6),4,klue_,3,3,4,4,딥러닝의 기본을 충실히 배웁니다. 교수님께서 친절하게 잘 설명해주시며 초보자 분들도 어려움없이 따라오실 수 있을 것으로 생각합니다.,도움이 돼요 0,5.0
3285,22-1,MATH391,딥러닝의수학,오승상,#화(6) 목(6),4,민석훈,5,4,4,5,"정말... 들을때는 힘들고 이해안되고 어렵고 고통스러웟지만
유튜브에 계속 영상을 올려주셔서 영상 계속 보면서 최대한 이해하고
시험 다가가서는 ppt내용 정리하면서 반복해서 외우니까
시험자체는 잘 보게 되었습니다.
이쪽 분야는 아예 노베이스라 걱정했는데 시험보는데는 크게 문제가 없었네요

어디가서 딥러닝 관련 얘기가 나오면 아는척 할수 있게되어 좋았습니다
학점은 잘주신다고 하셨고, 실제로 잘주신것같아요.
열심히 하실 의지만 있다면 노베이스더라도 이 강의를 듣는 것 나쁘지 않은것 같습니다.이 강의를 추천!",도움이 돼요 0,5.0
3286,22-1,MATH391,딥러닝의수학,오승상,#화(6) 목(6),5,네모,2,2,5,4,"딥러닝의 수학이라고 하지만 ""딥러닝의 기초""라고 봐도 좋아요
컴과의 딥러닝 과목들이 훨씬 어렵습니다.

처음 입문하는 사람이 듣기에 좋은데 실습 없는 건 조금 아쉽네요이 강의를 추천!",도움이 돼요 0,3.0
3287,22-1,MATH391,딥러닝의수학,오승상,#화(6) 목(6),5,천사플라,4,3,5,5,교수님 유튜브에 강의를 올려주시기 때문에 매우 편합니다. 출석은 일주일에 한번 정도로 부르시는 편입니다. 딥러닝에 대해서 잘 알지 못해도 교수님께서 잘 설명해주십니다.이 강의를 추천!,도움이 돼요 0,5.0
3288,22-1,MATH391,딥러닝의수학,오승상,#화(6) 목(6),5,lullulalla,4,4,5,5,"강의내용 전달 깔끔하고 정확하게 잘 전달해주셔서 관심있게 들으면 이해하기에 어려움이 없을거라고 생각합니다.
시험내용도 핵심내용을 정확하게 알고있으면 전혀 어려움이 없습니다.이 강의를 추천!",도움이 돼요 0,5.0
3289,22-1,MATH391,딥러닝의수학,오승상,#화(6) 목(6),5,wk,4,4,5,4,"인공지능을 처음 접한 사람에게도 이해하기 쉽게 알려주십니다. 워낙 내용이 어려워 유튜브로 복습해야 되지만 내용은 알차고 배울게 많은 강의입니다.
시험은 ppt위주로 나오고 ppt 내용의 빈칸을 뚫어 영어로 작성하는것이 주된 시험 문제입니다.
ppt 달달 외우면 좋은 성적 받을 수 있습니다.이 강의를 추천!",도움이 돼요 0,5.0
3290,22-1,MATH391,딥러닝의수학,오승상,#화(6) 목(6),4,영양감자,3,2,4,3,딥러닝에 대해서 정말 기초 이론만을 배우는 수업입니다. 이론적인 부분만 배우기 때문에 딥러닝에 대해서 가볍게 이해할 수 있는 정도의 수업이라고 생각합니다. 과제도 없고 시험도 암기 위주인데다 강의 내용이 교수님 유튜브에도 올라오기 때문에 공부하기에는 어려움이 없습니다.이 강의를 추천!,도움이 돼요 0,5.0
3291,22-1,MATH391,딥러닝의수학,오승상,#화(6) 목(6),5,다수모리,3,3,4,5,"딥러닝에 대해 전반적으로 배우고, 기말고사 범위땐 모델에 대해 학습합니다.
중간고사 때는 ML과 DL과의 차이, Gradient descent, Back propagation과 같은 기본적인 개념에서 Droupout, batch / Layer normalization, Activation function 등 딥러닝의 기초에 대해, 기말고사 때는 CNN, RNN, LSTM, Attention, GAN과 같은 딥러닝을 활용한 모델 등에 대해 학습합니다.
시험은 1/5 객관식 2/5 단답식 2/5 서술형으로 나오며, 점수 배점은 모르겠지만 학점은 굉장히 잘 주시는 것 같습니다.
중간, 기말 각각 14점 까여서 A+ 받았습니다.이 강의를 추천!",도움이 돼요 0,5.0
3292,22-1,MATH391,딥러닝의수학,오승상,#화(6) 목(6),5,앜샤,3,5,4,4,"- 출석은 매번 부르십니다.
- 과제 없습니다. 중간고사, 기말고사만 있습니다.

- NN, CNN, RNN, auto encoder, attention GAN 등 딥러닝의 전반적인 기술들을 분야별, 시대별로 소개하는 강의입니다.
딥러닝 분야의 여러 논문들을 요약해서 가르쳐 주십니다. 사실 혼자서 논문을 읽는 게 쉬운 게 아닌데, 이 수업으로 청사진을 잡을 수 있어 저는 많은 도움을 받았습니다. 3학점짜리 강의 하나이지만 얻어가는 게 정말 많았던 혜자 강의.
당신이 이론 지식 부족한 컴퓨터 관련 전공생이시라면 이 강의를 더욱 추천합니다. 분명 모델은 돌릴 줄 아는데, 개념이 두루뭉실하거나 구멍이 나 있는 상태라면 이 강의가 그것을 채워줄 것입니다.

- 강의는 어려운 것을 배우지만 다행히도 시험은 암기식이라, 내신 대비하듯이 달달달달 외워가면 좋은 성적 받을 수 있습니다.이 강의를 추천!",도움이 돼요 0,5.0
3293,20-2,COSE112,전산수학II,김영식,#월(5) 금(5),3,윤재훈,3,4,1,2,"1학기때는 학점을 잘 주셨던 것 같은데, 이번에는 제 생각보다 학점이 잘 나오지 않았습니다.
교수님의 강의는 거의 하나도 보지 않았고, 대부분 독학으로 공부하였습니다.",도움이 돼요 0,3.0
3294,20-2,COSE112,전산수학II,김영식,#월(5) 금(5),3,Hein,1,2,1,2,"이 교수님을 아는 사람들은 다 알 것이다. 강의만으로 수업을 따라가기는 조금 어렵다. 따로 독학을 해야 한다. 수업이 어렵다는 것이 아니고 매우 지루하다. 점수는 과제 두 개, 그리고 시험 하나로 산정됐는데, 모두 블랙보드 공지사항에 올라오는 6개 정도의 문제를 풀어서 이메일로 보내는 방식이었다. 전혀 어렵지 않고 책을 뒤적이다보면 해결할 수 있는 문제들이었다. 꼬아서 내지도 않고 기본 문제 수준이다. 그래도 과제나 시험 보기 전 일주일 정도는 해당 범위를 한 번 이상 정독하는 것을 추천한다. 변별이 안 될 줄 알아서 걱정했었는데 의외로 성적은 잘 나왔다. 그래도 이왕이면 다른 교수님의 수업을 듣는 것이 좋을 것 같다. 별로 얻어가는 게 없었다.",도움이 돼요 0,5.0
3295,20-2,COSE112,전산수학II,김영식,#월(5) 금(5),2,닉할거없네,1,1,1,1,수업을 들은 적이 없고 시험볼 때도 오픈북에 낮은 난이도로 당일날 공부하고 시험봐도 되는 정도. 성취감은 매우 없고 뭘 배운지 잘 모르겠다.,도움이 돼요 0,5.0
3296,20-2,COSE112,전산수학II,김영식,#월(5) 금(5),3,테빈,3,4,2,2,수업이 되게 프리해서 독학으로 성적 낼 수  있습니다. 독학으로 열심히 하시면 충분히 좋은 학점 기대할 수 있습니다,도움이 돼요 0,5.0
3297,20-2,COSE112,전산수학II,김영식,#월(5) 금(5),4,이진웅,3,3,2,3,"출석, 과제 일절 없고 시험은 오픈북입니다. 이번 학기는 코로나 때문에 시험도 퀴즈 과제로 대체되었습니다. 교수님 강의력은 안 좋으신데, 마음이 편안합니다.",도움이 돼요 0,5.0
3298,20-2,COSE112,전산수학II,김영식,#월(5) 금(5),3,싱글벙글,3,3,2,2,확률과 통계에 대해서 배우는데 고등학교 확통 내용과 많이 겹칩니다. 녹화영상을 블랙보드에 올려주시기 때문에 출석은 아예 없습니다. 퀴즈나 시험은 교재의 예제가 변형되어서 출제되기 때문에 해당 범위를 정독하시고 문제들을 풀어놓으시면 충분히 해결 가능합니다. 전산수학 1과 비슷하게 독학을 해야하는 느낌이 없지않아 있습니다!,도움이 돼요 0,3.0
3299,20-2,COSE112,전산수학II,김영식,#월(5) 금(5),4,에프지말아요,2,3,1,2,"학점 : B+

수업에서 배워간건 전혀 없습니다. 
그렇지만 학점은 나름 잘 주시는 것 같아요.
원래도 오픈북, 오픈 노트북이신데 이번에는 비대면이라 시간도 넉넉히 주셨습니다.
덕분에 아는 것 없는 저도 비쁠을 받았네요
전관교 날로먹고 싶으신 분 꼭 들으세요~~~이 강의를 추천!",도움이 돼요 0,3.0
3300,20-2,COSE112,전산수학II,김영식,#월(5) 금(5),4,oc0110,2,2,4,3,"과목은 어렵지 않지만, 그만큼 시험 점수의 차이가 크지 않음으로 좋은 학점을 얻기 위해서는 어느정도의 노력이 필요함. 코로나로 인해 녹화 강의로 진행이 되어 편하지만 그만큼 남들도 편하다는 뜻.",도움이 돼요 0,3.0
3301,20-2,COSE112,전산수학II,김영식,#월(5) 금(5),2,kucs,3,4,1,3,1학기와 동일하게 시험이 온라인으로 진행되었습니다. 1-2문제 실수에도 학점이 확 내려갈 수 있다는 점만 유의하시면 됩니다.,도움이 돼요 0,3.0
3302,20-2,COSE112,전산수학II,김영식,#월(5) 금(5),5,밍밍이긔,2,3,1,1,"꿀강인데 본인이 혼자 공부할 각오는 하셔야 돼요.
플러스 기준에 못 들어서 좀 아쉽긴한데 수업 안듣고 시험 보기 가능해요
전 수업 절반 정도만 들은 것 같아요
강의력이 아쉬운건 미리 말씀드리니까 수업 듣지말고 혼자 공부하세요.
시험은 쉬워요이 강의를 추천!",도움이 돼요 0,1.0
3303,21-2,COSE102,컴퓨터프로그래밍II,정영희,#금(1-2),4,IU얼음꽃,2,3,4,4,"출석만 하면 사실 시험 빼고는 진짜 한 게 거의 없을 정도이다.
수업시간에 수업만 잘 들어도 과제는 모두 해결할 수 있다.
하지만 시험문제가 타과생 입장에서 조금 어려웠다. 특히 기말이 그러했는데, 시험 문제도 많고 시험 도중에 종종 바뀌어서 조금 힘든 감이 있었다.
학점은 그럭저럭 잘 주신 것 같다.",도움이 돼요 1,3.0
3304,21-2,COSE102,컴퓨터프로그래밍II,정영희,#금(1-2),4,라운드디,3,2,4,4,"코딩 공부를 제대로 한 번이라도 해보신 분들이라면 상당한 꿀강입니다. 다만 수업 난이도는 그리 높지 않은데에 반해, 중간/기말 문제는 수업보단 조금 더 높다는 것만 감안하시면 되게 쉽게 A+을 받을 수 있으리라 생각합니다.

평가는 매 수업 이후에 수업 시간에 했던 코드들을 정리해서 제출하는 수시과제와, 중간고사 및 기말고사 이렇게 3개로 이루어집니다. 출석은 총 두 번 부르셨는데, 부르시지 않을 때에도 Zoom 입장 시각을 체크하셔서 출첵을 하시는 걸로 알고 있으니, 수업에 늦지 마시기 바랍니다. 다만 이번 학기 수업은 저번 학기와 같이 전면 비대면으로 실시되어서, 줌에 들어오시기만 하면 출첵이 되니 편리합니다.

기본적인 내용과 흐름은 C와 거의 유사하며, Python만이 가지는 상속이나 객체지향성, 단순한 코드, 더 넓은 자료형 등에만 익숙해지시면 됩니다. 컴프1등을 통해 C를 배우신 분들이라면, 매우 쉽게 A+을 받을 수 있습니다. 반대로 비전공자나 아직 C조차 익숙하지 않으시다면, 조금 난이도가 있다고 느끼실 수 있습니다.

시험 문제는 거의 백준과 유사합니다. 대개 코드를 작성하는 문제인데, 필요한 조건 등을 문제에 많이 빠뜨리셔서, 시험보는 내내 교수님께 조건 관련 질문이 쇄도했었습니다. 다음 학기부터는 더 꼼꼼하게 문제를 출제하시리라 생각합니다. 시험문제는 국문/영문 두 개 모두 제공되기에, 교환학생 분들도 시험을 치르는 데는 큰 불편은 없으셨을 것 같습니다. 다만 당연히 모든 강의는 국강으로 이뤄집니다.

교수님이 되게 초심자 지향적이십니다. 간단한 내용이지만 질문이 들어올 경우 정말 시간을 들여 가르쳐주십니다. 바꿔 말하면 수업 시간 대비 효율이 좀 떨어집니다. 코딩을 처음 접하는 학생들이 많은 분반이라 천천히 가르쳐주시는 건 이해가 가지만, 전공자의 입장에선 너무 느릿느릿 진행되는 것 같아 조금 힘들었습니다. 수업 듣다가 심심해서 폰을 잡은 적이 수십 번이 넘네요;;

그래도 확실히 꿀강이긴 하니, 코딩을 처음 접하시는 비전공자 분들이나, 아직 컴프1에 익숙하지 않으신 전공자분들께서는 정컴프 들으시는 거 추천합니다!이 강의를 추천!",도움이 돼요 1,5.0
3305,21-2,COSE102,컴퓨터프로그래밍II,정영희,#금(1-2),5,졸업하고싶다2,2,2,4,2,"과제가 하나도 없음
그에 비해 시험은 난이도가 낮지는 않음
성적은 그냥 딱 적당히 주는 정도
다른 분반은 안 들어보긴했지만 무조건 이 분반이 제일 쉬울듯?
좀 빡세게 하고 싶은 분들은 다른 교수님 수업 듣기를 추천
쉬엄쉬엄하고싶으면 정영희 교수님 추천이 강의를 추천!",도움이 돼요 1,3.0
3306,21-2,COSE102,컴퓨터프로그래밍II,정영희,#금(1-2),4,두파리,4,4,5,5,"파이썬을 기반으로 수업이 진행됩니다. 파이썬 기본에 대한 설명도 잘 해주셨고, 수시로 함께 수업시간에 공부했던 것에 대한 과제가 나갑니다. 다만, 시험에서 계속 문제를 수정해서 답을 제출하기를 요구하셔서 당황했습니다..",도움이 돼요 0,3.0
3307,21-2,COSE102,컴퓨터프로그래밍II,정영희,#금(1-2),2,토마콩이,4,5,5,1,배우는 내용에 비해 시험이 정말 말도 안되게 어렵습니다.. 방학 때 파이썬 기본을 따로 공부하고 수강했음에도 불구하고 시험 푸는 데 어려움이 많았던 것 같습니다. 수업은 기본적인 내용만을 다루시는데 시험은 몇 배의 응용 문제만을 내시니 학점이 좋지 않게 나온 것 같습니다. 하지만 파이썬을 정말 잘하는 학우분이시라면 굉장히 유리한 수업인 것 같습니다. 출석은 부르시진 않고 화면 캡쳐하거나 따로 확인하시는 방법이 있으신 듯 합니다.,도움이 돼요 0,1.0
