,Unnamed: 0,year,type,subject,professor,day,satisfy,writer,ratings0,ratings1,ratings2,ratings3,comment,helpful,ratings4
429,429,20-1,COSE371,데이터베이스,정연돈,#화(5) 목(5),3,404,4,3,3,3,"진도는 녹화강의로 나가고 파트 끝날때 마다 과제설명과 질문 받는 실시간 강의가 있었습니다. 유투브에 영상을 올리고 링크로 들어가서 듣는 방식이었고 일주일 이후에는 동영상에 접근이 불가능해서 일주일안에 수업을 듣거나 다운받아놓고 들었습니다. 강의는 집중해서 듣고, 필기하면 무난하게 들을 수 있었습니다. 매일 시간을 거의 꽉 채워서 진도만 나가기 때문에 들은 후에 보면 공부량이나 배운 내용은 많았습니다.
 과제는 대부분 postgreSQL을 사용했고 가끔 손으로 푸는 문제가 있었습니다. postgreSQL을 사용하는 과제를 할 때 친구와 결과가 달랐던 적이 있는데 나름대로 그런 결과가 나온 이유를 분석해서 보고서에 쓰면 둘 다 정답인정해주셨습니다. 과제 제출 기한이 끝난 후에는 점수와 답을 올려줍니다. 어려운 과제가 아니라서 전부 다 맞는다는 생각으로 했습니다.
 중간고사는 온라인으로 치고 기말고사는 강의실에서 오프라인으로 쳤습니다. 중간고사 때는 직접 창의적인 문제를 만들라는 애매한 문제를 주고는 점수에 대한 항의를 받지 않았습니다. 기말고사는 딱 봤을 때 여기 나올것같다는 부분이 나왔습니다. 교수님 말투에 종종 놀랐지만 조교님은 친절하고 좋았습니다.",도움이 돼요 0,5
430,430,20-1,COSE371,데이터베이스,정연돈,#화(5) 목(5),4,KING너네는나못이겨,5,5,4,5,"순두부에서 뜻하지 않은 연두부

악명대로의 시험이었지만

학점은 그래도 순한맛

제 점수는요

4점 드립니다",도움이 돼요 0,2
431,431,20-1,COSE371,데이터베이스,정연돈,#화(5) 목(5),5,카톡빵2,4,4,4,5,"출첵 - 온라인이었는데 출첵 안했어요
과제 - 수시로 내주세요. 과제만 해도 공부 돼요
학습량 - 어려워요. 근데 처음부터 순서대로 하면 할 수 있어요
시험 - 개어려워요. 근데 공부 열심히 했으면 좋은 점수 나와요.",도움이 돼요 0,3
432,432,20-1,COSE371,데이터베이스,정연돈,#화(5) 목(5),2,구너구니,5,4,2,4,원래 정순영 교수님 데이터베이스를 신청했는데 강제로 정연돈 교수님 수업을 듣게 되었다. 소문대로 학점은 엄청 짜게주시고 짜잘한 과제를 많이 내신다. 할 것도 많고 배우는건 생각보다 많지만 학점은 X창난다.,도움이 돼요 0,5
433,433,20-1,COSE371,데이터베이스,정연돈,#화(5) 목(5),4,학고안녕,4,4,4,4,수업도 열심히 하시고 학생 질문도 잘 받아주신다. 시험은 딱히 잘 보진 않았는데 학점도 잘 주심,도움이 돼요 0,4
434,434,20-1,COSE371,데이터베이스,정연돈,#화(5) 목(5),3,슈카팬123,4,4,4,3,"정연돈 교수님의 데이터베이스는 DB의 기초지식에 대해 비유를 통해 이해되기 쉽게 알려주신다. 
교수님의 강의를 보면 깐깐한 느낌이 들지만, 그 깐깐함이 나는 나쁘지만은 않게 느껴졌다. 이러한 성향의 교수님도 정보대학에 존재하는것도 괜찮다고 생각하였다. 학점은 코로나 사태여서 그런지 소문과는 다르게 후하게 주신듯 하다.",도움이 돼요 0,4
435,435,20-1,COSE371,데이터베이스,정연돈,#화(5) 목(5),5,말랑말랑카우,3,3,1,5,"학점 짜게주시는거로 악명 높은 정연돈 교수님이시지만 성취감, 강의력 등 그 외의 모든 것들은 매우 만족스러웠습니다.
학점도 싸강이라 후하게 주셨구요.

중간 때는 데이테베이스 관계형 모델, er 모델, sql 등을 배우고
기말 때는 쿼리 프로세싱, 쿼리 최적화 등을 배워 둘의 느낌이 조금 다릅니다.
저는 개인적으로 중간 때 내용이 문과적이고 신선해서 재밌었습니다.

유튜브링크로 싸강 올리셨고 출척은 없었습니다.
실시간 실습이 1-2주에 한번 진행되었는데 실습 후에는 기간 일주일짜리 과제가 하나씩 있습니다.
과제 점수는 후하게 주셔서 거의 만점 주십니다.

중간은 대체과제, 기말은 오프라인 시험이었는데 강의자료 위주로 복습 및 공부 열심히 하면 
점수는 상대적으로 잘 나오는 거 같습니다. 평균이 낮기 때문에

강의 내용 좋고 강의력 좋으시고 실습 또한 학습에 잘 도움되고 배운 거 많은 저번학기 최고의 강의였습니다.",도움이 돼요 0,4
436,436,20-1,COSE371,데이터베이스,정연돈,#화(5) 목(5),3,Yule,5,3,4,2,"외울 게 너무 많아서 죽는 줄 알았습니다. 중간고사까지는 SQL 등 그래도 프로그래밍스러운 걸 배우는데 그 다음부터는 완전히 이론+암기고 진도도 쭉쭉 잘 나가셔서 내용이 정말 너무 많습니다.
중간고사는 과제대체였는데, 48시간 안에 10개의 창의적인 문제+풀이를 만들어야 했습니다. 심지어 다른 학생이랑 문제 겹치거나 답이 틀리면 아예 0점 처리한다고 하셔서 완전 헬이었습니다. 밤 샜습니다. 100점 만점에 60점이 최고점이었고 채점에 이의는 커녕 기준도 공개하지 않으셔서 학생들 사이에서 불만이 많았습니다.
시험은 별로 지엽적이지 않고 평이한 난이도였던 것 같지만 내용이 너무 많아서 많이들 포기하셨는지 95점 만점에 36점 평균이었습니다.
저는 과제 만점, 중간 50, 기말 72 받고 A+ 받았지만 시험이 끝난 지금 큰 줄기 빼고는 내용이 가물가물하네요. 노동량에 비해 남는 게 조금 적은 것 같습니다. 다만 이건 데이터베이스 과목의 특징일 것 같긴 하네요.",도움이 돼요 0,3
437,437,20-1,COSE371,데이터베이스,정연돈,#화(5) 목(5),5,젭알,3,2,1,5,"교수님의 강의력은 정말 최고긴 합니다.
다만 학점을 정말 적게주십니다
그래도 많이 배울 수 있는 좋은 강의였습니다.",도움이 돼요 0,3
438,438,20-1,COSE371,데이터베이스,정연돈,#화(5) 목(5),3,이불,4,4,2,3,"교수님께서 설명을 굉장히 잘해 주신다. 이번에는 중간고사는 ""중간고사 문제를 직접 만드시오"" 라는 굉장히 예상치 못한 주제로 대체 과제가 나왔고, 기말고사는 시험을 봤는데 생각보다 지엽적인 부분이 많이 나왔다. 학점은 이번 학기가 온라인 수업이라서 평소보다는 잘 주신 것 같다.",도움이 돼요 0,4
439,439,20-1,COSE371,데이터베이스,정연돈,#화(5) 목(5),4,15학번123,4,3,3,4,교수님께서 학생들의 질문들을 성실히 받아주시며 열정 가지고 수업해주십니다. 학점 받기 어려운 수업으로 알려져있으나 확실히 배우는 것은 많은 수업입니다.,도움이 돼요 0,5
440,440,20-1,COSE371,데이터베이스,정연돈,#화(5) 목(5),1,쿠리상,3,2,3,3,과제가 자주 있는데 난이도가 그렇게 어렵지는 않습니다. 시험문제가 답을 틀리면 점수를 아예 못받는 구조로 되어 있어 시험공부할때 꼼꼼히 공부해야합니다.,도움이 돼요 0,3
441,441,20-1,COSE371,데이터베이스,정연돈,#화(5) 목(5),4,einnn,5,5,4,5,"데이터베이스에 대해서 강의 내용도 좋고 실력도 좋고 과제도 좋습니다.
다만 이번 중간대체과제 채점 기준이 너무 주관적이라 아쉽긴 합니다.
원래 학점 짠 걸로 유명하신 교수님인데 코로나학점 나와서 이번 학기는 후하게 주셨습니다.",도움이 돼요 0,2
442,442,20-1,COSE371,데이터베이스,정연돈,#화(5) 목(5),4,mooomin,5,4,3,5,"컴과의 명강이라고 생각합니다. 배우는 양도 많고 과제도 많지만, 얻어가는 것이 많은 수업이었습니다. 중간, 기말 분량이 엄청 납니다ㅠㅠ그렇지만 강의는 정말 잘하십니다..!",도움이 돼요 0,4
443,443,20-1,COSE371,데이터베이스,정연돈,#화(5) 목(5),4,Parity,4,3,4,5,"원래 학점을 잘 안주시기로 유명한데 이번학기는 달랐네요.. 대면수업이라면 피하고 싶었을 강의.
강의력은 아주 좋으십니다.",도움이 돼요 0,5
444,444,20-1,COSE371,데이터베이스,정연돈,#화(5) 목(5),4,Jasik,3,3,4,5,중간고사를 시험 문제를 만들어보는 과제 포멧으로 대체했는데 시험기간에 이틀의 기간이 주어졌다. 시험기간 다른과목 공부에 영향을 미친 것 같다.,도움이 돼요 0,3
445,445,20-1,COSE371,데이터베이스,정연돈,#화(5) 목(5),4,별난거북거북,5,5,2,5,"출석체크: 출석체크는 하지 않으신다. 왜 하지 않으시냐면 어차피 수업을 안들으면 시험 점수에서 갈려나가기 때문이란 걸 아시기 떄문이다. 
난이도: 정연돈 교수님의 강의를 두 개나 듣고, 한 지인이 말씀하시길 ""너는 왜그랬니"" 난이도 개헬이다. 진짜로
학습량: 난이도가 개헬이다 = 학습량 많다. 진리의 법칙이다.
학점: 정연돈 교수님이시다.
성취감: 모든 난이도도 어렵고 학습량도 많은 강의가 그렇듯이 성취감은 나름 있다. 학점은 조졌지만.

정연돈 교수님은 잘 가르치신다. 정말로. 강의투는 괜찮지만 다만 블랙보드에 올라오는 공지라던가, 학생에게 하시는 말투가 사람에 따라 기분이 많이 나쁠 수 있다. 살짝 츤데레 스타일? 강의를 들을 떄는 아 다 알겠어 하지만 시험지를 보면 이건 배운건가?할 수 있다. 그러니까 공부 빡세게 해야 한다. 학점도 잘 안주신다. 한 번이라도 삐끗한다면 성적표에서 씨를 볼 수 있을 것이다.",도움이 돼요 0,4
446,446,20-1,COSE371,데이터베이스,정연돈,#화(5) 목(5),5,dl2sz,5,4,4,5,"정말 어렵고 힘든 강의인 만큼 얻을 것이 많은 강의. 
이번 학기에는 학점도 잘주시고. 배울것도 정말 많고
relational database에 대해서 끝판왕으로 이해할 수 있다.",도움이 돼요 0,3
447,447,20-1,COSE371,데이터베이스,정연돈,#화(5) 목(5),3,JJ1234,3,3,3,5,"1. 출석

이번 학기에는 녹화 강의로 진행하셨으며, 별 다른 출석체크는 하지 않으셨습니다.

2. 수업

조곤조곤한 목소리와 적절한 예시로 개념을 잘 설명해주십니다. 또한, 게시판을 통해 질문 역시 바로바로 대답해주십니다.

3. 학점

기존 수업 때는 학점을 잘 안주셨다고 들었지만, 이번 학기에는 코로나 여파로 학점을 잘 주신 것 같습니다.

4. 기타

교수님이 -_-;; 와 같은 이모티콘을 사용하시면서 질문에 대답해주시는데, 일부 수강생은 기분이 나빴다고 합니다. 또한, 교수님이 굉장히 시크한 말투로 농담 같지 않은 농담을 하시는데, 이게 호불호가 심하게 갈립니다.",도움이 돼요 0,5
448,448,20-1,COSE371,데이터베이스,정연돈,#화(5) 목(5),2,dadads,5,5,2,3,"적당히 공부해서는 시험못풉니다
과제 자주 나오지만 과제 점수는 잘나옵니다..
이론 위주의 디비 수업입니다",도움이 돼요 0,3
449,449,20-1,COSE371,데이터베이스,정연돈,#화(5) 목(5),3,Gomer,4,4,3,3,내용이 어렵다기 보다는 진도를 엄청 많이 나가셔서 공부량이 엄청 많습니다. 피피티만 달달 외우면 에이는 무난하게 받아가는데 양도 엄청 많은데다가 지엽적인 문제를 좀 내니까 꼼꼼히 보셔야되요. 그리고 교수가 무조건 시험을 보는걸 선호해서 과제대체로 가면 좀 꼬장을 부리면서 일부로 뭐같이 낼 수 있으니까 교수님이 원하는 방향으로 가는게 정신건강에 좋습니다. 그리고 실습때 질문 받는걸 권장하시지만 아무 질문이나 하면 꼽을 주시기 때문에 깊이가 있는 질문만 하셔야되요.,도움이 돼요 0,3
450,450,20-1,COSE371,데이터베이스,정연돈,#화(5) 목(5),3,퐁듀,3,3,3,3,"과제는 문제풀이와 sql 실습 후 쿼리문과 설명, 결과 제출입니다.
시험은 중간고사는 직접 시험문제를 제작하는 방식으로 진행하였습니다. 조건이 좀 어려워서 고생하며 만들었습니다.
기말고사는 평범하게 문제를 풀어서 제출하였습니다.
강의력은 좋았습니다.",도움이 돼요 0,3
451,451,20-1,COSE371,데이터베이스,정연돈,#화(5) 목(5),5,나모,4,2,4,4,중간대체과제 외에는 과제가 쉽게 나오고 점수를 잘 주십니다. 하지만 기말고사는 난이도가 있으니 열심히 공부하시는 게 좋습니다. 학점도 잘 주시는 편이고 강의력도 좋아서 이 교수님 수업 추천합니다!,도움이 돼요 0,4
452,452,20-1,COSE371,데이터베이스,정연돈,#화(5) 목(5),5,xxdgxx,4,3,4,5,교수님이 잘 설명해주시고 수업도 재미있습니다. lab 수업은 매우 유용했습니다. 컴퓨터 과학과의 다른 수업들에 비해 수업은 쉬웠습니다.,도움이 돼요 0,3
453,453,20-1,COSE221,논리설계,백승준,#화(6) 목(6),5,바닷속의구름,4,3,5,5,"전반적으로 논리회로를 다루시는데, 과잉친절이라는 느낌이 들 정도로 자세하게 설명해주세요. 그런 만큼 매우 수업 질은 좋은 편이구요. 단순히 시험을 보는데 필요한 지식 뿐 아니라, 회로에 대한 세부적인 지식이나 알면 좋은 내용들도 많이 언급해주셔서 개인의 역량 증진에도 매우 좋은 수업이였습니다. 과제는 문제풀이 위주로 나오고, 과제만 따라가도 시험치는데 지장이 없을 정도로 시험 난이도는 매우 쉬운편이에요. 정말 좋은 수업입니다",도움이 돼요 1,4
454,454,20-1,COSE221,논리설계,백승준,#화(6) 목(6),5,피카피카추,2,3,5,3,"백승준 교수님은 컴과에서 가장 잘 수업을 잘 하시는 교수님들 중 한분이기도 하시고, 학점도 꽤 잘 주십니다. 이번에 과제+기말시험으로 학점을 주셨는데, 과제 제출을 매주 해야해서 조금 빡세다고 느끼기도했지만(사실 컴과 과목 치고는 과제 제출이 많은 편에 속하는 것 같지도 않네요) 기말시험을 잘 본 편이 아니었음에도 불구하고 학점을 굉장히 잘 주셔서 굉장히 만족스러웠습니다..",도움이 돼요 0,5
455,455,20-1,COSE221,논리설계,백승준,#화(6) 목(6),4,나는조민규,2,2,5,3,일단 시험도 되게 쉽게 내시고 학점도 잘 주셔서 좋아요. 설명도 자세하고 잘하셔서 배우는데 어려움은 없을 것 같아요.,도움이 돼요 0,3
456,456,20-1,COSE221,논리설계,백승준,#화(6) 목(6),1,dkdkdkr,3,3,4,3,"강의 내용은 크게 어렵지 않습니다.
과제는 베릴로그 프로그래밍과 문제푸는 것이 나오고 난이도는 그럭저럭입니다.
베릴로그를 아주 기초부터 알려주시지만 처음 접할 때는 난해하기 때문에 평소에 잘 공부를 해둬야 합니다.
시험은 어렵지 않고 수업 내용만 잘 공부를 하면 다 맞을 수 있습니다.
원리를 잘 이해해야하기 때문에 평소에 수업을 잘 들어야 합니다.",도움이 돼요 0,4
457,457,20-1,COSE221,논리설계,백승준,#화(6) 목(6),5,nebada,3,2,5,4,"시험이 정말정말 쉽습니다 진짜 거짓말 안치고 과제만 열심히 풀고 실수 안하시면 만점 맞으실수 있습니다.
공부량도 다른 과목에 비해 적은편에 속하고 다른 교수님에 비해서도 적은 편이어서 충분히 학점 잘 받으실 수 있을 겁니다. 추천드리는 과목입니다!",도움이 돼요 0,3
458,458,20-1,COSE221,논리설계,백승준,#화(6) 목(6),5,10626,3,3,5,4,"논리 설계에 대해서 배우고 베릴로그로 실습을 하는 수업입니다.

강의는 녹화 강의로 진행되고 PPT에 교수님이 필기해주시는 수업입니다.
시간은 1시간 5분 정도 분량이고 PPT로 10장 정도 진도를 나갑니다.
진도를 급하게 빼지 않고 백승준 교수님답게 예시를 들어가며 자세하게 설명해 주십니다.
초보자가 들어도 이해하기 쉬운 수업인 것 같습니다.

과제는 논리설계 문제(교과서에 있는 문제)를 푸는 것과 베릴로그로 코딩하는 것 두 가지입니다.
둘 다 난이도가 높지는 않고 내용 이해에 도움이 되는 수준이었습니다.
베릴로그에 대해서도 자세히 설명해 주셔서 처음 다뤄보는 데도 할 만했습니다.

시험은 과제와 비슷하게 나왔습니다. 과제를 바탕으로 열심히 공부하면 어렵지 않게 풀 수 있습니다.
학점은 역시 잘 주셔서 행복했습니다.

시국에 맞추어서 빨리빨리 공지해주시고 학생들 배려를 많이 해주셔서 좋았습니다.",도움이 돼요 0,4
